"","qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"24445","ASV28273","NODE_20_length_935_cov_380.679455",83.498,303,45,5,118,418,351,52,1.91e-75,278
"24446","ASV28274","NODE_20_length_935_cov_380.679455",81.457,302,52,4,123,422,351,52,1.96e-65,244
"24447","ASV28275","NODE_20_length_935_cov_380.679455",83.108,296,46,4,124,417,345,52,4.12e-72,267
"24448","ASV28276","NODE_20_length_935_cov_380.679455",77.667,300,56,8,124,418,345,52,9.27e-44,172
"24449","ASV28277","NODE_20_length_935_cov_380.679455",81.699,306,44,11,123,422,351,52,1.96e-65,244
"24450","ASV28279","NODE_20_length_935_cov_380.679455",93.898,295,16,2,127,420,345,52,1.79e-125,444
"24451","ASV28279","NODE_32_length_255_cov_157.070312",94.737,76,4,0,345,420,1,76,1.23e-27,119
"24452","ASV28279","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,345,420,1,76,1.23e-27,119
"24453","ASV28281","NODE_20_length_935_cov_380.679455",84.116,447,61,10,1,442,493,52,2.46e-119,424
"24454","ASV28281","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24455","ASV28281","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24456","ASV28282","NODE_20_length_935_cov_380.679455",77.303,445,72,20,1,419,493,52,1.17e-62,235
"24457","ASV28283","NODE_20_length_935_cov_380.679455",84.718,301,44,2,119,418,351,52,4.08e-82,300
"24458","ASV28283","NODE_32_length_255_cov_157.070312",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24459","ASV28283","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24460","ASV28284","NODE_20_length_935_cov_380.679455",95.016,321,14,2,103,422,371,52,2.92e-143,503
"24461","ASV28284","NODE_32_length_255_cov_157.070312",94.737,76,4,0,347,422,1,76,1.24e-27,119
"24462","ASV28284","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,347,422,1,76,1.24e-27,119
"24463","ASV28285","NODE_20_length_935_cov_380.679455",78.523,447,86,9,1,442,493,52,1.21e-77,285
"24464","ASV28286","NODE_20_length_935_cov_380.679455",84.633,449,55,13,1,442,493,52,1.14e-122,435
"24465","ASV28287","NODE_20_length_935_cov_380.679455",93.559,295,17,2,127,420,345,52,8.32e-124,438
"24466","ASV28287","NODE_32_length_255_cov_157.070312",94.737,76,4,0,345,420,1,76,1.23e-27,119
"24467","ASV28287","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,345,420,1,76,1.23e-27,119
"24468","ASV28288","NODE_20_length_935_cov_380.679455",85.906,447,54,7,1,443,493,52,1.12e-132,468
"24469","ASV28288","NODE_32_length_255_cov_157.070312",94.737,76,4,0,368,443,1,76,1.3e-27,119
"24470","ASV28288","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,368,443,1,76,1.3e-27,119
"24471","ASV28293","NODE_20_length_935_cov_380.679455",90.562,445,36,6,1,442,493,52,1.07e-167,584
"24472","ASV28293","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24473","ASV28293","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24474","ASV28294","NODE_20_length_935_cov_380.679455",80.997,321,55,5,124,441,369,52,4.4e-67,250
"24475","ASV28296","NODE_20_length_935_cov_380.679455",84.27,445,63,6,1,441,493,52,1.9e-120,427
"24476","ASV28296","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24477","ASV28296","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24478","ASV28297","NODE_20_length_935_cov_380.679455",80.872,298,48,7,133,425,345,52,7.14e-60,226
"24479","ASV28299","NODE_20_length_935_cov_380.679455",77.629,447,69,22,1,421,493,52,7.02e-65,243
"24480","ASV28300","NODE_20_length_935_cov_380.679455",84.053,301,46,2,118,417,351,52,8.8e-79,289
"24481","ASV28300","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"24482","ASV28300","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"24483","ASV28301","NODE_20_length_935_cov_380.679455",80.068,296,56,3,131,425,345,52,4.3e-57,217
"24484","ASV28302","NODE_20_length_935_cov_380.679455",82.828,297,45,6,129,422,345,52,1.94e-70,261
"24485","ASV28302","NODE_32_length_255_cov_157.070312",94.737,76,4,0,347,422,1,76,1.24e-27,119
"24486","ASV28302","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,347,422,1,76,1.24e-27,119
"24487","ASV28305","NODE_20_length_935_cov_380.679455",81.145,297,50,6,126,419,345,52,4.2e-62,233
"24488","ASV28305","NODE_32_length_255_cov_157.070312",94.737,76,4,0,344,419,1,76,1.23e-27,119
"24489","ASV28305","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,344,419,1,76,1.23e-27,119
"24490","ASV28306","NODE_20_length_935_cov_380.679455",79.798,297,55,5,123,417,345,52,1.96e-55,211
"24491","ASV28307","NODE_20_length_935_cov_380.679455",82.432,296,48,4,133,426,345,52,9.13e-69,255
"24492","ASV28310","NODE_20_length_935_cov_380.679455",77.258,299,59,9,124,418,345,52,4.31e-42,167
"24493","ASV28311","NODE_20_length_935_cov_380.679455",86.86,449,46,11,1,443,493,52,2.4e-139,490
"24494","ASV28311","NODE_32_length_255_cov_157.070312",94.737,76,4,0,368,443,1,76,1.3e-27,119
"24495","ASV28311","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,368,443,1,76,1.3e-27,119
"24496","ASV28312","NODE_20_length_935_cov_380.679455",77.252,444,77,14,1,422,493,52,9.1e-64,239
"24497","ASV28313","NODE_20_length_935_cov_380.679455",80.357,448,76,10,1,442,493,52,5.51e-91,329
"24498","ASV28314","NODE_20_length_935_cov_380.679455",87.133,443,55,2,1,442,493,52,1.1e-142,501
"24499","ASV28315","NODE_20_length_935_cov_380.679455",76.802,444,79,18,1,422,493,52,1.97e-60,228
"24500","ASV28316","NODE_20_length_935_cov_380.679455",82.589,448,66,10,1,442,493,52,1.16e-107,385
"24501","ASV28319","NODE_20_length_935_cov_380.679455",88.552,297,28,6,124,417,345,52,8.56e-99,355
"24502","ASV28320","NODE_20_length_935_cov_380.679455",82.063,446,72,7,1,442,493,52,2.51e-104,374
"24503","ASV28321","NODE_20_length_935_cov_380.679455",88.435,294,34,0,144,437,345,52,8.99e-99,355
"24504","ASV28322","NODE_20_length_935_cov_380.679455",80.537,447,77,9,1,442,493,52,1.18e-92,335
"24505","ASV28323","NODE_20_length_935_cov_380.679455",87.104,442,57,0,1,442,493,52,1.1e-142,501
"24506","ASV28325","NODE_20_length_935_cov_380.679455",78.733,442,82,11,6,441,487,52,1.21e-77,285
"24507","ASV28325","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24508","ASV28325","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24509","ASV28326","NODE_20_length_935_cov_380.679455",87.359,443,46,10,4,441,489,52,3.96e-142,499
"24510","ASV28326","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24511","ASV28326","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24512","ASV28327","NODE_20_length_935_cov_380.679455",94.737,304,14,2,116,418,354,52,8.16e-134,472
"24513","ASV28327","NODE_32_length_255_cov_157.070312",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24514","ASV28327","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24515","ASV28328","NODE_20_length_935_cov_380.679455",94.04,302,14,4,127,426,351,52,8.39e-129,455
"24516","ASV28328","NODE_32_length_255_cov_157.070312",94.737,76,4,0,351,426,1,76,1.25e-27,119
"24517","ASV28328","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,351,426,1,76,1.25e-27,119
"24518","ASV28329","NODE_20_length_935_cov_380.679455",79.932,294,59,0,129,422,345,52,4.27e-57,217
"24519","ASV28333","NODE_20_length_935_cov_380.679455",85.327,443,50,15,7,441,487,52,1.88e-125,444
"24520","ASV28333","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24521","ASV28333","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24522","ASV28336","NODE_20_length_935_cov_380.679455",90.476,294,28,0,127,420,345,52,8.5e-109,388
"24523","ASV28337","NODE_20_length_935_cov_380.679455",95.254,295,12,2,125,418,345,52,3.8e-132,466
"24524","ASV28337","NODE_32_length_255_cov_157.070312",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24525","ASV28337","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24526","ASV28339","NODE_20_length_935_cov_380.679455",95.932,295,10,2,125,418,345,52,1.75e-135,477
"24527","ASV28339","NODE_32_length_255_cov_157.070312",97.368,76,2,0,343,418,1,76,5.66e-31,130
"24528","ASV28339","NODE_19_length_1017_cov_348.064045",97.368,76,2,0,343,418,1,76,5.66e-31,130
"24529","ASV28340","NODE_20_length_935_cov_380.679455",80.813,443,83,2,1,442,493,52,5.47e-96,346
"24530","ASV28341","NODE_20_length_935_cov_380.679455",74.582,299,68,8,124,419,345,52,2.64e-29,124
"24531","ASV28344","NODE_20_length_935_cov_380.679455",88.776,294,33,0,124,417,345,52,1.84e-100,361
"24532","ASV28344","NODE_20_length_935_cov_380.679455",96.078,51,2,0,1,51,493,443,4.46e-17,84.2
"24533","ASV28344","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"24534","ASV28344","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"24535","ASV28345","NODE_20_length_935_cov_380.679455",78.595,299,54,9,129,422,345,52,9.3e-49,189
"24536","ASV28347","NODE_20_length_935_cov_380.679455",83,300,39,12,129,422,345,52,1.94e-70,261
"24537","ASV28348","NODE_20_length_935_cov_380.679455",83.784,444,68,4,1,442,493,52,1.14e-117,418
"24538","ASV28349","NODE_20_length_935_cov_380.679455",89.333,300,32,0,119,418,351,52,1.83e-105,377
"24539","ASV28352","NODE_20_length_935_cov_380.679455",89.116,294,32,0,148,441,345,52,4.19e-102,366
"24540","ASV28352","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24541","ASV28352","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24542","ASV28353","NODE_20_length_935_cov_380.679455",83.333,306,44,7,117,418,354,52,6.87e-75,276
"24543","ASV28357","NODE_20_length_935_cov_380.679455",83.498,303,45,5,119,419,351,52,1.91e-75,278
"24544","ASV28358","NODE_20_length_935_cov_380.679455",75.901,444,83,18,1,422,493,52,9.23e-54,206
"24545","ASV28360","NODE_20_length_935_cov_380.679455",84.685,444,63,5,1,441,493,52,8.76e-124,438
"24546","ASV28360","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24547","ASV28360","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24548","ASV28361","NODE_20_length_935_cov_380.679455",81.848,303,49,5,117,416,351,52,4.14e-67,250
"24549","ASV28362","NODE_20_length_935_cov_380.679455",81.908,304,49,5,117,417,352,52,1.15e-67,252
"24550","ASV28363","NODE_20_length_935_cov_380.679455",89.485,447,36,10,1,441,493,52,8.34e-159,555
"24551","ASV28363","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24552","ASV28363","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24553","ASV28365","NODE_20_length_935_cov_380.679455",80.805,323,56,6,103,422,371,52,1.51e-66,248
"24554","ASV28366","NODE_20_length_935_cov_380.679455",76.524,443,91,12,7,443,487,52,5.77e-61,230
"24555","ASV28366","NODE_32_length_255_cov_157.070312",90.667,75,7,0,369,443,2,76,4.72e-22,100
"24556","ASV28366","NODE_19_length_1017_cov_348.064045",90.667,75,7,0,369,443,2,76,4.72e-22,100
"24557","ASV28367","NODE_20_length_935_cov_380.679455",86.444,450,45,12,1,442,493,52,5.17e-136,479
"24558","ASV28367","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24559","ASV28367","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24560","ASV28370","NODE_20_length_935_cov_380.679455",84.407,295,44,2,129,422,345,52,8.91e-79,289
"24561","ASV28371","NODE_20_length_935_cov_380.679455",76.718,451,88,16,1,443,493,52,1.24e-62,235
"24562","ASV28374","NODE_20_length_935_cov_380.679455",78.251,446,90,7,1,443,493,52,5.64e-76,279
"24563","ASV28375","NODE_20_length_935_cov_380.679455",80.795,302,54,4,119,418,351,52,4.19e-62,233
"24564","ASV28377","NODE_20_length_935_cov_380.679455",83.632,446,65,8,1,442,493,52,5.32e-116,412
"24565","ASV28379","NODE_20_length_935_cov_380.679455",95.254,295,12,2,148,441,345,52,4.02e-132,466
"24566","ASV28379","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24567","ASV28379","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24568","ASV28381","NODE_20_length_935_cov_380.679455",87.22,446,49,8,1,442,493,52,1.1e-142,501
"24569","ASV28381","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24570","ASV28381","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24571","ASV28382","NODE_20_length_935_cov_380.679455",84.375,448,58,12,1,442,493,52,5.28e-121,429
"24572","ASV28383","NODE_20_length_935_cov_380.679455",82.373,295,50,2,125,418,345,52,8.95e-69,255
"24573","ASV28383","NODE_32_length_255_cov_157.070312",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24574","ASV28383","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24575","ASV28384","NODE_20_length_935_cov_380.679455",85.714,448,52,12,1,442,493,52,5.21e-131,462
"24576","ASV28384","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24577","ASV28384","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24578","ASV28387","NODE_20_length_935_cov_380.679455",86.878,442,45,13,7,441,487,52,3.99e-137,483
"24579","ASV28387","NODE_32_length_255_cov_157.070312",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24580","ASV28387","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,366,441,1,76,1.3e-27,119
"24581","ASV28388","NODE_20_length_935_cov_380.679455",83.721,301,47,2,119,418,351,52,4.1e-77,283
"24582","ASV28388","NODE_32_length_255_cov_157.070312",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24583","ASV28388","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,343,418,1,76,1.22e-27,119
"24584","ASV28389","NODE_20_length_935_cov_380.679455",97.619,42,1,0,124,165,345,304,8.58e-14,73.1
"24585","ASV28390","NODE_20_length_935_cov_380.679455",83.893,447,55,15,1,435,493,52,1.88e-115,411
"24586","ASV28390","NODE_32_length_255_cov_157.070312",94.737,76,4,0,360,435,1,76,1.28e-27,119
"24587","ASV28390","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,360,435,1,76,1.28e-27,119
"24588","ASV28391","NODE_20_length_935_cov_380.679455",77.728,449,86,12,1,442,493,52,5.67e-71,263
"24589","ASV28392","NODE_20_length_935_cov_380.679455",79.195,298,54,6,129,422,345,52,4.3e-52,200
"24590","ASV28393","NODE_20_length_935_cov_380.679455",83.111,450,60,13,1,442,493,52,5.36e-111,396
"24591","ASV28393","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24592","ASV28393","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24593","ASV28394","NODE_20_length_935_cov_380.679455",81.25,448,65,17,4,442,489,52,1.97e-95,344
"24594","ASV28394","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24595","ASV28394","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24596","ASV28395","NODE_20_length_935_cov_380.679455",86.161,448,50,12,1,442,493,52,2.41e-134,473
"24597","ASV28396","NODE_20_length_935_cov_380.679455",85.301,449,52,12,1,442,493,52,1.13e-127,451
"24598","ASV28396","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24599","ASV28396","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24600","ASV28397","NODE_20_length_935_cov_380.679455",86.384,448,49,9,1,442,493,52,5.17e-136,479
"24601","ASV28397","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24602","ASV28397","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24603","ASV28398","NODE_20_length_935_cov_380.679455",84.598,448,57,12,1,442,493,52,1.14e-122,435
"24604","ASV28398","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24605","ASV28398","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24606","ASV28399","NODE_20_length_935_cov_380.679455",92.523,321,20,4,71,389,370,52,2.12e-129,457
"24607","ASV28399","NODE_32_length_255_cov_157.070312",94.737,76,4,0,314,389,1,76,1.14e-27,119
"24608","ASV28399","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,314,389,1,76,1.14e-27,119
"24609","ASV28400","NODE_20_length_935_cov_380.679455",78.523,298,54,9,147,439,344,52,3.49e-48,187
"24610","ASV28400","NODE_32_length_255_cov_157.070312",94.737,76,4,0,364,439,1,76,1.29e-27,119
"24611","ASV28400","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,364,439,1,76,1.29e-27,119
"24612","ASV28401","NODE_20_length_935_cov_380.679455",82.392,301,51,2,118,417,351,52,1.92e-70,261
"24613","ASV28403","NODE_20_length_935_cov_380.679455",80.537,298,50,8,129,422,345,52,9.17e-59,222
"24614","ASV28404","NODE_20_length_935_cov_380.679455",91.685,445,29,8,1,441,59,499,1.76e-175,610
"24615","ASV28404","NODE_32_length_255_cov_157.070312",94.203,69,4,0,1,69,69,1,1.01e-23,106
"24616","ASV28404","NODE_19_length_1017_cov_348.064045",94.203,69,4,0,1,69,69,1,1.01e-23,106
"24617","ASV28405","NODE_20_length_935_cov_380.679455",82.119,302,50,4,119,418,351,52,8.95e-69,255
"24618","ASV28407","NODE_20_length_935_cov_380.679455",85.714,301,41,2,118,417,351,52,4.04e-87,316
"24619","ASV28407","NODE_32_length_255_cov_157.070312",94.737,76,4,0,342,417,1,76,1.22e-27,119
"24620","ASV28407","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,342,417,1,76,1.22e-27,119
"24621","ASV28408","NODE_20_length_935_cov_380.679455",87.919,447,44,10,1,442,493,52,1.1e-147,518
"24622","ASV28408","NODE_32_length_255_cov_157.070312",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24623","ASV28408","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,367,442,1,76,1.3e-27,119
"24624","ASV28410","NODE_20_length_935_cov_380.679455",93.559,295,17,2,144,437,345,52,8.67e-124,438
"24625","ASV28410","NODE_32_length_255_cov_157.070312",94.737,76,4,0,362,437,1,76,1.28e-27,119
"24626","ASV28410","NODE_19_length_1017_cov_348.064045",94.737,76,4,0,362,437,1,76,1.28e-27,119
"24627","ASV28411","NODE_20_length_935_cov_380.679455",80.357,448,77,11,1,443,493,52,5.53e-91,329
"24628","ASV28414","NODE_20_length_935_cov_380.679455",90.136,294,29,0,133,426,345,52,4.01e-107,383
"24629","ASV28415","NODE_20_length_935_cov_380.679455",80.263,304,52,8,132,431,351,52,9.37e-59,222
"24630","ASV28416","NODE_20_length_935_cov_380.679455",74.691,324,74,8,103,422,371,52,3.42e-33,137
"24631","ASV28418","NODE_20_length_935_cov_380.679455",89.796,294,30,0,133,426,345,52,1.87e-105,377
"24632","ASV28420","NODE_20_length_935_cov_380.679455",83.108,296,46,4,124,417,345,52,4.12e-72,267
"24633","ASV28421","NODE_20_length_935_cov_380.679455",87.461,319,38,2,124,441,369,52,4.19e-102,366
"24634","ASV28423","NODE_20_length_935_cov_380.679455",78.971,447,84,10,1,442,493,52,5.59e-81,296
"24635","ASV28426","NODE_20_length_935_cov_380.679455",80,295,57,2,129,422,345,52,4.27e-57,217
"24636","ASV28427","NODE_20_length_935_cov_380.679455",79.054,444,64,12,1,417,493,52,1.91e-75,278
"24637","ASV28430","NODE_20_length_935_cov_380.679455",90.476,294,28,0,121,414,345,52,8.37e-109,388
"24638","ASV28434","NODE_20_length_935_cov_380.679455",85.382,301,42,2,118,417,351,52,1.88e-85,311
"24639","ASV28439","NODE_20_length_935_cov_380.679455",75.506,445,102,6,1,441,493,52,2.08e-55,211
"24640","ASV28440","NODE_20_length_935_cov_380.679455",80.134,448,77,10,1,442,493,52,2.56e-89,324
"24641","ASV28441","NODE_20_length_935_cov_380.679455",79.402,301,60,2,117,416,351,52,1.95e-55,211
"24642","ASV28442","NODE_20_length_935_cov_380.679455",79.31,319,64,2,102,419,369,52,9.1e-59,222
"24643","ASV28443","NODE_20_length_935_cov_380.679455",78,300,54,11,125,418,345,52,1.99e-45,178
"24644","ASV28445","NODE_20_length_935_cov_380.679455",78.997,319,65,2,102,419,369,52,4.23e-57,217
"24645","ASV28446","NODE_20_length_935_cov_380.679455",87.415,294,36,1,124,416,345,52,3.09e-93,337
"24646","ASV28449","NODE_20_length_935_cov_380.679455",85.714,294,42,0,126,419,345,52,1.89e-85,311
"24647","ASV28450","NODE_20_length_935_cov_380.679455",76.734,447,94,9,1,442,493,52,2.66e-64,241
"24648","ASV28453","NODE_20_length_935_cov_380.679455",74.725,455,89,24,1,442,493,52,5.88e-46,180
"24649","ASV28455","NODE_20_length_935_cov_380.679455",78.348,448,76,16,4,440,489,52,3.37e-73,270
"24650","ASV28456","NODE_20_length_935_cov_380.679455",78.878,303,58,6,118,417,351,52,4.24e-52,200
"24651","ASV28457","NODE_20_length_935_cov_380.679455",80.717,446,78,8,1,442,493,52,2.55e-94,340
"24652","ASV28460","NODE_20_length_935_cov_380.679455",83.39,295,47,2,127,420,345,52,8.93e-74,272
"24653","ASV28461","NODE_20_length_935_cov_380.679455",85.586,444,60,4,1,442,493,52,5.21e-131,462
"24654","ASV28462","NODE_20_length_935_cov_380.679455",79.054,444,67,16,1,420,493,52,1.48e-76,281
"24655","ASV28463","NODE_20_length_935_cov_380.679455",78.7,446,87,7,1,442,493,52,2.6e-79,291
"24656","ASV28465","NODE_20_length_935_cov_380.679455",80.889,450,69,15,1,441,493,52,9.14e-94,339
